item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
Clearasil Rapid Rescue Deep Treatment Wash, 6.78 Fl Oz (Packaging May Vary) (Pack of 8)	Clearasil Rapid Rescue Deep Treatment Wash is your one stop solution to open blocked pores and reduce pimple size and redness in as fast as 12 hours to give you a clear beautiful skin. The acne treatment face wash comes with Salicylic Acid Acne Medication that clears existing pimples and prevent future breakouts. Clearasil always provide deep cleansing by tackling pimples above and below the skin surface for rapid treatment. The acne face wash starts working instantly to deliver maximum strength medicine deep into pores so you can live a carefree life today and tomorrow. This face wash cleans, removes dirt and oil and is suitable for daily use. The acne cleanser keeps treating pimples even after use. How To Use: Apply Clearasil Rapid Rescue Wash on wet face. Massage gently onto neck and face with fingertips, avoiding the delicate eye area. Rinse thoroughly with warm water. Pat dry. Warning: Avoid contact with eyes and mouth. Skin irritation and dryness is more likely to occur if you use another topical acne medication at the same time (if irritation occurs, only use one topical acne medication at a time). Proud Partner of Stomp Out Bullying, the leading national non-profit organization in the country that raises awareness about bullying and provides resources for students, teachers and parents to help counter all types of harassment	1208AEY3IUW	PBP-50003-8PK	66.99	14	2023-12-07 17:20:39 PST		y	1			11				B06Y1RNQBJ						B06Y1RNQBJ			0	DEFAULT	Migrated Template	Active
Clearasil Stubborn Acne Control 5in1 Daily Facial Cleansing Pads, 90 Count x Pack of 3	Clearasil Ultra 5-in-1 pads is your one stop solution to target 5 stubborn signs of acne and give you a clear beautiful skin. It helps in fighting blocked pores, pimple size, excess oil, acne marks and blackheads for a radiant skin. The acne wipes are scientifically formulated with 2% Salicylic Acid acne medication in an exfoliating action pad that cleanses skin and helps reduce the appearance of acne. Clearasil pads always provide deep cleansing by tackling pimples above and below the skin surface for a hydrated skin. The medicated acne pads expertise provides quick relief from pimples so you can live a carefree life today and tomorrow. How To Use: Just take a pad from Clearasil Stubborn Acne Control Pads and wipe it across your face and neck. When done, just toss it in the dustbin. Warning: Avoid contact with eyes. Proud Partner of Stomp Out Bullying, the leading national non-profit organization in the country that raises awareness about bullying and provides resources for students, teachers and parents to help counter all types of harassment.	1208AF1OE6B	PBP-50005-3PK	27.99	412	2023-12-07 17:21:53 PST		y	1			11				B00X8KDEVQ						B00X8KDEVQ			0	DEFAULT	Migrated Template	Active
Clearasil Stubborn Acne Control 5-in-1 Daily Pads with Salicylic Acid Acne Medication, 90 Count (Pack of 4)	Clearasil Ultra 5-in-1 pads is your one stop solution to target 5 stubborn signs of acne and give you a clear beautiful skin. It helps in fighting blocked pores, pimple size, excess oil, acne marks and blackheads for a radiant skin. The acne wipes are scientifically formulated with 2% Salicylic Acid acne medication in an exfoliating action pad that cleanses skin and helps reduce the appearance of acne. Clearasil pads always provide deep cleansing by tackling pimples above and below the skin surface for a hydrated skin. The medicated acne pads expertise provides quick relief from pimples so you can live a carefree life today and tomorrow. How To Use: Just take a pad from Clearasil Stubborn Acne Control Pads and wipe it across your face and neck. When done, just toss it in the dustbin. Warning: Avoid contact with eyes. Proud Partner of Stomp Out Bullying, the leading national non-profit organization in the country that raises awareness about bullying and provides resources for students, teachers and parents to help counter all types of harassment.	1222AH29WM0	PBP-50005-4PK	34.99	309	2023-12-21 17:26:15 PST		y	1			11				B01IAFGGS6						B01IAFGGS6			0	DEFAULT	Migrated Template	Active
Clearasil Stubborn Acne Control 5-in-1 Daily Pads with Salicylic Acid Acne Medication, 90 Count (Pack of 5)	Clearasil Ultra 5-in-1 pads is your one stop solution to target 5 stubborn signs of acne and give you a clear beautiful skin. It helps in fighting blocked pores, pimple size, excess oil, acne marks and blackheads for a radiant skin. The acne wipes are scientifically formulated with 2% Salicylic Acid acne medication in an exfoliating action pad that cleanses skin and helps reduce the appearance of acne. Clearasil pads always provide deep cleansing by tackling pimples above and below the skin surface for a hydrated skin. The medicated acne pads expertise provides quick relief from pimples so you can live a carefree life today and tomorrow. How To Use: Just take a pad from Clearasil Stubborn Acne Control Pads and wipe it across your face and neck. When done, just toss it in the dustbin. Warning: Avoid contact with eyes. Proud Partner of Stomp Out Bullying, the leading national non-profit organization in the country that raises awareness about bullying and provides resources for students, teachers and parents to help counter all types of harassment.	1222AH0N3R0	PBP-50005-5PK	44.59	247	2023-12-21 17:30:23 PST		y	1			11				B01IAFGINE						B01IAFGINE			0	DEFAULT	Migrated Template	Active
Clearasil Stubborn Acne Control 5in1 Daily Facial Cleansing Pads, 90 Count (Packaging may vary) ( Pack of 6)	Clearasil Ultra 5-in-1 pads is your one stop solution to target 5 stubborn signs of acne and give you a clear beautiful skin. It helps in fighting blocked pores, pimple size, excess oil, acne marks and blackheads for a radiant skin. The acne wipes are scientifically formulated with 2% Salicylic Acid acne medication in an exfoliating action pad that cleanses skin and helps reduce the appearance of acne. Clearasil pads always provide deep cleansing by tackling pimples above and below the skin surface for a hydrated skin. The medicated acne pads expertise provides quick relief from pimples so you can live a carefree life today and tomorrow. How To Use: Just take a pad from Clearasil Stubborn Acne Control Pads and wipe it across your face and neck. When done, just toss it in the dustbin. Warning: Avoid contact with eyes. Proud Partner of Stomp Out Bullying, the leading national non-profit organization in the country that raises awareness about bullying and provides resources for students, teachers and parents to help counter all types of harassment.	1208AF1W8X1	PBP-50005-6PK	54.99	206	2023-12-07 17:22:25 PST		y	1			11				B00X8KDHYU						B00X8KDHYU			0	DEFAULT	Migrated Template	Active
Veet Sensitive Skin Formula with Aloe Vera and Vitamin E, Dermatologically Tested Hair Removal Gel Cream 6.76 Fl Oz. for Legs & Body (4 Pack)	Now live more spontaneous moments with Veet Hair Remover Cream that removes even stubborn hair in just few minutes. Enriched with active ingredients such as Aloe Vera and Vitamin E, this hair removal cream for women moisturizes, leaving your skin feeling smooth and soft. The sensitive hair removal cream comes with delightful fragrance for a satisfying and breathtaking experience. This aloe vera hair removal cream is dermatologically tested and can be used for legs, arms, underarms and bikini hair removal. The results of Veet may last up to twice as long as shaving. It comes in a tube for easy dispensing, applying and removal. Caution: Before every use, test your skin by applying and removing the product to a small part of the area as skin is a sensitive part of the body. If after 24 hours, there is no adverse reaction, continue to use. Veet cream is not suitable for use on head, face, eyes, nose, ears, around the anus, genitals and nipples. Read pack for full instructions before use. Do not exceed 10 minutes total application time.	1222AH04RDT	PBP-50007-4PK	32.99	85	2023-12-21 17:39:00 PST		y	1			11				B06Y1DV864						B06Y1DV864			0	DEFAULT	Migrated Template	Active
Veet Leg and Body Hair Remover Cold Wax Strips, 40 ct (Pack of 2)		1222AH1PE4Y	PBP-50010-2PK	19.99	1555	2023-12-21 17:39:40 PST		y	1			11				B01M0JSYD6						B01M0JSYD6			0	DEFAULT	Migrated Template	Active
Veet Leg and Body Hair Remover Cold Wax Strips, 40 ct (Pack of 3)		1208AF3MPVM	PBP-50010-3PK	27.99	1036	2023-12-07 17:23:41 PST		y	1			11				B00X8K6IPA						B00X8K6IPA			0	DEFAULT	Migrated Template	Active
Veet Leg and Body Hair Remover Cold Wax Strips, 40 ct (Pack of 6)		0718BPOQ2X8	PBP-50010-6PK	52.79	518	2024-07-18 09:21:07 PDT		y	1			11				B00X8K6LUM						B00X8K6LUM			0	DEFAULT	Migrated Template	Active
Scalpicin Scalp Itch Relief, 1.5 fl Oz. Maximum Strength ( Pack of 12)	Scalpicin Maximum Strength contains 1% hydrocortisone Anti-Itch Liquid. The clear, non-greasy liquid is fast acting and easy to use. It's enhanced formula helps improve scalp condition and makes hair easier to comb. Scalpicin Maximum Strength Helps relieve Scalp Itch associated with Psoriasis, seborrheic Dermatitis, and Eczema. Get quick relief when aggravating scalp itch flares up.	1218A8IDFR1	PBP-50011-12PK	79.99	188	2023-12-18 15:12:14 PST		y	1			11				B01IADZ3YQ						B01IADZ3YQ			0	DEFAULT	Migrated Template	Active
Scalpicin Maximum Strength Scalp Itch Liquid Treatment- For Relief From Itchy Scalp, Psoriasis, Eczema & Seborrheic Dermatitis With Hydrocortisone & Aloe Vera, 1.5 oz (Pack of 2)	Scalpicin Maximum Strength contains 1% hydrocortisone Anti-Itch Liquid. The clear, non-greasy liquid is fast acting and easy to use. It's enhanced formula helps improve scalp condition and makes hair easier to comb. Scalpicin Maximum Strength Helps relieve Scalp Itch associated with Psoriasis, seborrheic Dermatitis, and Eczema. Get quick relief when aggravating scalp itch flares up.	1218A8F1RWG	PBP-50011-2PK	18.69	1129	2023-12-18 13:57:03 PST		y	1			11				B00X8KNH9K						B00X8KNH9K			0	DEFAULT	Migrated Template	Active
Scalpicin Max Strength Scalp Itch Treatment, 1.5 Ounce (Pack of 3)	Scalpicin Maximum Strength contains 1% hydrocortisone Anti-Itch Liquid. The clear, non-greasy liquid is fast acting and easy to use. It's enhanced formula helps improve scalp condition and makes hair easier to comb. Scalpicin Maximum Strength Helps relieve Scalp Itch associated with Psoriasis, seborrheic Dermatitis, and Eczema. Get quick relief when aggravating scalp itch flares up.	1218A8G5KSF	PBP-50011-3PK	26.48	752	2023-12-18 15:46:35 PST		y	1			11				B00HA7673A						B00HA7673A			0	DEFAULT	Migrated Template	Active
Scalpicin Max Strength Scalp Itch Treatment, 1.5 Ounce (Pack of 4)	Scalpicin Maximum Strength contains 1% hydrocortisone Anti-Itch Liquid. The clear, non-greasy liquid is fast acting and easy to use. It's enhanced formula helps improve scalp condition and makes hair easier to comb. Scalpicin Maximum Strength Helps relieve Scalp Itch associated with Psoriasis, seborrheic Dermatitis, and Eczema. Get quick relief when aggravating scalp itch flares up.	1218A8CL383	PBP-50011-4PK	30.99	564	2023-12-18 15:02:50 PST		y	1			11				B01IADYRZ2						B01IADYRZ2			0	DEFAULT	Migrated Template	Active
Scalpicin Scalp Itch Relief, 1.5 fl Oz. Maximum Strength (Pack of 6)	Scalpicin Maximum Strength contains 1% hydrocortisone Anti-Itch Liquid. The clear, non-greasy liquid is fast acting and easy to use. It's enhanced formula helps improve scalp condition and makes hair easier to comb. Scalpicin Maximum Strength Helps relieve Scalp Itch associated with Psoriasis, seborrheic Dermatitis, and Eczema. Get quick relief when aggravating scalp itch flares up.	1218A8E40LW	PBP-50011-6PK	42.99	376	2023-12-18 14:51:37 PST		y	1			11				B00IXVJJX2						B00IXVJJX2			0	DEFAULT	Migrated Template	Active
